student_id,department,math_score,physics_score,chemistry_score,biology_score,programming_interest,electronics_interest,mechanical_interest,medical_interest,creativity_score,communication_score,science_avg,stem_score,bio_chem_score,tech_interest,engineering_interest,medical_affinity,math_bio_gap,tech_medical_gap,science_comm_gap,soft_skills,is_tech,is_medical,is_business,is_engineering
877,CSE,95,87,65,57,10,2,1,1,4,6,69.66666666666667,91.0,61.0,6.0,1.5,31.0,38,5.0,63.66666666666667,5.0,1,0,0,0
878,CSE,98,83,65,53,10,5,2,1,9,3,67.0,90.5,59.0,7.5,3.5,30.0,45,6.5,64.0,6.0,1,0,0,0
879,BCom,83,60,56,57,3,2,1,0,5,8,57.666666666666664,71.5,56.5,2.5,1.5,28.25,26,2.5,49.666666666666664,6.5,0,0,0,0
880,CSE,93,87,67,56,10,5,2,2,7,4,70.0,90.0,61.5,7.5,3.5,31.75,37,5.5,66.0,5.5,1,0,0,0
881,BBA,69,64,59,64,4,4,3,0,12,8,62.333333333333336,66.5,61.5,4.0,3.5,30.75,5,4.0,54.333333333333336,10.0,0,0,1,0
882,Mechanical,83,88,67,64,3,6,10,0,6,3,73.0,85.5,65.5,4.5,8.0,32.75,19,4.5,70.0,4.5,0,0,0,1
883,Nursing,74,58,74,87,0,1,0,8,5,11,73.0,66.0,80.5,0.5,0.5,44.25,-13,-7.5,62.0,8.0,0,1,0,0
884,Mechanical,87,90,64,56,3,2,10,3,10,4,70.0,88.5,60.0,2.5,6.0,31.5,31,-0.5,66.0,7.0,0,0,0,1
885,ECE,90,93,61,49,8,10,4,2,4,7,67.66666666666667,91.5,55.0,9.0,7.0,28.5,41,7.0,60.66666666666667,5.5,1,0,0,0
886,ECE,86,97,68,47,6,10,3,1,6,1,70.66666666666667,91.5,57.5,8.0,6.5,29.25,39,7.0,69.66666666666667,3.5,0,0,0,0
887,EEE,86,100,63,59,4,10,7,2,6,5,74.0,93.0,61.0,7.0,8.5,31.5,27,5.0,69.0,5.5,0,0,0,1
888,EEE,94,100,65,57,4,8,7,1,6,6,74.0,97.0,61.0,6.0,7.5,31.0,37,5.0,68.0,6.0,0,0,0,1
889,Pharmacy,71,70,91,90,2,1,0,7,6,8,83.66666666666667,70.5,90.5,1.5,0.5,48.75,-19,-5.5,75.66666666666667,7.0,0,0,0,0
890,MBBS,76,78,90,99,2,4,3,10,6,8,89.0,77.0,94.5,3.0,3.5,52.25,-23,-7.0,81.0,7.0,0,1,0,0
891,EEE,92,94,58,57,3,10,4,3,7,5,69.66666666666667,93.0,57.5,6.5,7.0,30.25,35,3.5,64.66666666666667,6.0,0,0,0,0
892,Pharmacy,74,76,94,90,3,0,3,10,8,10,86.66666666666667,75.0,92.0,1.5,1.5,51.0,-16,-8.5,76.66666666666667,9.0,0,1,1,0
893,MBBS,80,76,95,97,1,4,2,10,3,10,89.33333333333333,78.0,96.0,2.5,3.0,53.0,-17,-7.5,79.33333333333333,6.5,0,1,0,0
894,CSE,95,82,69,52,10,2,2,0,3,7,67.66666666666667,88.5,60.5,6.0,2.0,30.25,43,6.0,60.66666666666667,5.0,1,0,0,0
895,Pharmacy,70,73,96,91,2,3,0,9,6,10,86.66666666666667,71.5,93.5,2.5,1.5,51.25,-21,-6.5,76.66666666666667,8.0,0,1,0,0
896,BA English,68,59,58,65,4,3,1,5,9,8,60.666666666666664,63.5,61.5,3.5,2.0,33.25,3,-1.5,52.666666666666664,8.5,0,0,1,0
897,Civil,81,78,63,45,4,7,7,3,7,7,62.0,79.5,54.0,5.5,7.0,28.5,36,2.5,55.0,7.0,0,0,0,0
898,BCom,85,51,58,68,5,3,2,2,6,8,59.0,68.0,63.0,4.0,2.5,32.5,17,2.0,51.0,7.0,0,0,0,0
899,BCom,75,49,70,56,4,4,1,1,10,10,58.333333333333336,62.0,63.0,4.0,2.5,32.0,19,3.0,48.333333333333336,10.0,0,0,1,0
900,EEE,89,93,65,45,5,10,9,1,7,1,67.66666666666667,91.0,55.0,7.5,9.5,28.0,44,6.5,66.66666666666667,4.0,0,0,0,1
901,CSE,97,83,65,66,10,7,2,1,7,3,71.33333333333333,90.0,65.5,8.5,4.5,33.25,31,7.5,68.33333333333333,5.0,1,0,0,0
902,EEE,93,96,70,56,4,9,5,0,4,4,74.0,94.5,63.0,6.5,7.0,31.5,37,6.5,70.0,4.0,0,0,0,0
903,CSE,89,80,62,55,10,5,2,0,5,2,65.66666666666667,84.5,58.5,7.5,3.5,29.25,34,7.5,63.66666666666667,3.5,1,0,0,0
904,BCom,65,57,58,64,3,1,2,1,5,6,59.666666666666664,61.0,61.0,2.0,1.5,31.0,1,1.0,53.666666666666664,5.5,0,0,0,0
905,Pharmacy,64,72,96,91,2,2,3,8,7,3,86.33333333333333,68.0,93.5,2.0,2.5,50.75,-27,-6.0,83.33333333333333,5.0,0,1,0,0
906,ECE,83,90,65,46,6,10,6,1,5,8,67.0,86.5,55.5,8.0,8.0,28.25,37,7.0,59.0,6.5,0,0,0,0
907,BCom,74,59,54,52,3,7,2,2,9,8,55.0,66.5,53.0,5.0,4.5,27.5,22,3.0,47.0,8.5,0,0,1,0
908,EEE,94,94,60,57,1,9,5,1,5,5,70.33333333333333,94.0,58.5,5.0,7.0,29.75,37,4.0,65.33333333333333,5.0,0,0,0,0
909,BCom,79,56,59,66,1,4,2,3,6,12,60.333333333333336,67.5,62.5,2.5,3.0,32.75,13,-0.5,48.333333333333336,9.0,0,0,0,0
910,BCom,83,58,59,57,2,2,2,1,8,8,58.0,70.5,58.0,2.0,2.0,29.5,26,1.0,50.0,8.0,0,0,1,0
911,BBA,73,66,63,65,1,4,3,6,10,8,64.66666666666667,69.5,64.0,2.5,3.5,35.0,8,-3.5,56.66666666666667,9.0,0,0,1,0
912,MBBS,76,80,94,100,1,0,1,10,14,9,91.33333333333333,78.0,97.0,0.5,0.5,53.5,-24,-9.5,82.33333333333333,11.5,0,1,1,0
913,MBBS,72,78,93,97,5,5,2,10,4,9,89.33333333333333,75.0,95.0,5.0,3.5,52.5,-25,-5.0,80.33333333333333,6.5,0,1,0,0
914,Civil,92,81,77,62,3,4,6,0,6,8,73.33333333333333,86.5,69.5,3.5,5.0,34.75,30,3.5,65.33333333333333,7.0,0,0,0,0
915,EEE,91,96,55,48,5,10,1,1,6,7,66.33333333333333,93.5,51.5,7.5,5.5,26.25,43,6.5,59.33333333333333,6.5,0,0,0,0
916,ECE,91,94,63,45,9,10,3,1,2,6,67.33333333333333,92.5,54.0,9.5,6.5,27.5,46,8.5,61.33333333333333,4.0,1,0,0,0
917,BCom,81,60,61,62,2,7,1,3,8,4,61.0,70.5,61.5,4.5,4.0,32.25,19,1.5,57.0,6.0,0,0,0,0
918,ECE,86,94,61,48,5,10,5,0,6,4,67.66666666666667,90.0,54.5,7.5,7.5,27.25,38,7.5,63.66666666666667,5.0,0,0,0,0
919,EEE,86,93,61,49,8,8,4,1,4,4,67.66666666666667,89.5,55.0,8.0,6.0,28.0,37,7.0,63.66666666666667,4.0,1,0,0,0
920,Nursing,61,55,78,87,2,3,0,10,5,11,73.33333333333333,58.0,82.5,2.5,1.5,46.25,-26,-7.5,62.33333333333333,8.0,0,1,0,0
921,Nursing,63,63,76,88,2,1,0,9,6,10,75.66666666666667,63.0,82.0,1.5,0.5,45.5,-25,-7.5,65.66666666666667,8.0,0,1,0,0
922,CSE,97,86,66,55,10,5,0,1,4,3,69.0,91.5,60.5,7.5,2.5,30.75,42,6.5,66.0,3.5,1,0,0,0
923,BBA,72,60,58,61,6,6,3,5,8,9,59.666666666666664,66.0,59.5,6.0,4.5,32.25,11,1.0,50.666666666666664,8.5,0,0,1,0
924,Civil,87,74,66,52,4,4,8,2,12,4,64.0,80.5,59.0,4.0,6.0,30.5,35,2.0,60.0,8.0,0,0,0,0
925,ECE,88,90,58,56,4,10,3,1,8,6,68.0,89.0,57.0,7.0,6.5,29.0,32,6.0,62.0,7.0,0,0,0,0
926,Nursing,68,62,76,86,1,2,3,9,6,8,74.66666666666667,65.0,81.0,1.5,2.5,45.0,-18,-7.5,66.66666666666667,7.0,0,1,0,0
927,Nursing,65,64,68,88,1,3,1,8,7,8,73.33333333333333,64.5,78.0,2.0,2.0,43.0,-23,-6.0,65.33333333333333,7.5,0,1,1,0
928,CSE,96,85,62,57,10,8,2,1,5,5,68.0,90.5,59.5,9.0,5.0,30.25,39,8.0,63.0,5.0,1,0,0,0
929,CSE,91,88,68,55,10,4,0,0,6,5,70.33333333333333,89.5,61.5,7.0,2.0,30.75,36,7.0,65.33333333333333,5.5,1,0,0,0
930,Nursing,71,57,73,90,0,1,2,8,3,11,73.33333333333333,64.0,81.5,0.5,1.5,44.75,-19,-7.5,62.33333333333333,7.0,0,1,0,0
931,CSE,95,81,65,52,10,6,1,1,7,4,66.0,88.0,58.5,8.0,3.5,29.75,43,7.0,62.0,5.5,1,0,0,0
932,MBBS,80,80,100,100,1,7,1,10,10,12,93.33333333333333,80.0,100.0,4.0,4.0,55.0,-20,-6.0,81.33333333333333,11.0,0,1,1,0
933,BBA,75,51,58,60,4,4,4,3,7,9,56.333333333333336,63.0,59.0,4.0,4.0,31.0,15,1.0,47.333333333333336,8.0,0,0,1,0
934,BCom,72,60,63,59,1,5,2,3,10,3,60.666666666666664,66.0,61.0,3.0,3.5,32.0,13,0.0,57.666666666666664,6.5,0,0,0,0
935,EEE,86,96,59,54,5,7,6,0,8,5,69.66666666666667,91.0,56.5,6.0,6.5,28.25,32,6.0,64.66666666666667,6.5,0,0,0,0
936,EEE,89,94,67,53,8,9,3,0,3,6,71.33333333333333,91.5,60.0,8.5,6.0,30.0,36,8.5,65.33333333333333,4.5,1,0,0,0
937,MBBS,76,75,94,99,3,4,0,10,6,6,89.33333333333333,75.5,96.5,3.5,2.0,53.25,-23,-6.5,83.33333333333333,6.0,0,1,0,0
938,Civil,81,78,68,48,2,3,10,2,8,6,64.66666666666667,79.5,58.0,2.5,6.5,30.0,33,0.5,58.66666666666667,7.0,0,0,0,0
939,BBA,68,65,63,54,5,5,8,4,8,8,60.666666666666664,66.5,58.5,5.0,6.5,31.25,14,1.0,52.666666666666664,8.0,0,0,1,0
940,BCom,75,59,49,56,2,3,3,1,6,4,54.666666666666664,67.0,52.5,2.5,3.0,26.75,19,1.5,50.666666666666664,5.0,0,0,0,0
941,CSE,96,84,68,63,10,6,4,2,5,6,71.66666666666667,90.0,65.5,8.0,5.0,33.75,33,6.0,65.66666666666667,5.5,1,0,0,0
942,BCom,77,59,62,61,4,7,3,2,5,11,60.666666666666664,68.0,61.5,5.5,5.0,31.75,16,3.5,49.666666666666664,8.0,0,0,0,0
943,BBA,80,62,50,57,0,3,0,1,5,9,56.333333333333336,71.0,53.5,1.5,1.5,27.25,23,0.5,47.333333333333336,7.0,0,0,0,0
944,CSE,97,83,68,60,10,3,1,1,6,6,70.33333333333333,90.0,64.0,6.5,2.0,32.5,37,5.5,64.33333333333333,6.0,1,0,0,0
945,CSE,95,88,59,57,10,7,2,3,5,4,68.0,91.5,58.0,8.5,4.5,30.5,38,5.5,64.0,4.5,1,0,0,0
946,BBA,75,60,56,60,2,7,5,4,10,7,58.666666666666664,67.5,58.0,4.5,6.0,31.0,15,0.5,51.666666666666664,8.5,0,0,0,0
947,CSE,93,91,76,53,10,9,4,0,5,4,73.33333333333333,92.0,64.5,9.5,6.5,32.25,40,9.5,69.33333333333333,4.5,1,0,0,0
948,Mechanical,83,89,73,57,3,5,10,4,6,7,73.0,86.0,65.0,4.0,7.5,34.5,26,0.0,66.0,6.5,0,0,0,1
949,BA English,61,59,53,74,4,2,1,3,9,10,62.0,60.0,63.5,3.0,1.5,33.25,-13,0.0,52.0,9.5,0,0,1,0
950,Civil,83,77,66,63,0,4,10,2,9,5,68.66666666666667,80.0,64.5,2.0,7.0,33.25,20,0.0,63.66666666666667,7.0,0,0,0,0
951,BA English,54,55,56,64,6,2,3,6,8,8,58.333333333333336,54.5,60.0,4.0,2.5,33.0,-10,-2.0,50.333333333333336,8.0,0,0,1,0
952,Nursing,65,59,75,88,2,3,1,6,8,7,74.0,62.0,81.5,2.5,2.0,43.75,-23,-3.5,67.0,7.5,0,0,0,0
953,EEE,91,93,63,57,4,10,4,1,5,5,71.0,92.0,60.0,7.0,7.0,30.5,34,6.0,66.0,5.0,0,0,0,0
954,MBBS,79,76,93,100,1,2,3,10,6,6,89.66666666666667,77.5,96.5,1.5,2.5,53.25,-21,-8.5,83.66666666666667,6.0,0,1,0,0
955,MBBS,77,81,97,98,2,5,3,10,7,6,92.0,79.0,97.5,3.5,4.0,53.75,-21,-6.5,86.0,6.5,0,1,0,0
956,Civil,72,77,58,60,5,1,4,2,1,7,65.0,74.5,59.0,3.0,2.5,30.5,12,1.0,58.0,4.0,0,0,0,0
957,MBBS,72,83,94,100,3,3,1,10,8,7,92.33333333333333,77.5,97.0,3.0,2.0,53.5,-28,-7.0,85.33333333333333,7.5,0,1,0,0
958,Nursing,66,53,74,86,0,2,2,10,8,9,71.0,59.5,80.0,1.0,2.0,45.0,-20,-9.0,62.0,8.5,0,1,1,0
959,BA English,58,55,58,61,4,2,0,4,8,8,58.0,56.5,59.5,3.0,1.0,31.75,-3,-1.0,50.0,8.0,0,0,1,0
960,BBA,66,58,69,55,1,7,5,4,8,9,60.666666666666664,62.0,62.0,4.0,6.0,33.0,11,0.0,51.666666666666664,8.5,0,0,1,0
961,BBA,71,63,56,60,4,3,8,1,10,9,59.666666666666664,67.0,58.0,3.5,5.5,29.5,11,2.5,50.666666666666664,9.5,0,0,1,0
962,EEE,91,97,56,53,7,9,6,4,6,6,68.66666666666667,94.0,54.5,8.0,7.5,29.25,38,4.0,62.66666666666667,6.0,0,0,0,0
963,BCom,72,58,60,63,4,3,3,3,8,6,60.333333333333336,65.0,61.5,3.5,3.0,32.25,9,0.5,54.333333333333336,7.0,0,0,0,0
964,Nursing,72,59,77,85,1,0,1,9,8,8,73.66666666666667,65.5,81.0,0.5,0.5,45.0,-13,-8.5,65.66666666666667,8.0,0,1,1,0
965,BBA,72,57,61,66,8,6,7,2,9,10,61.333333333333336,64.5,63.5,7.0,6.5,32.75,6,5.0,51.333333333333336,9.5,0,0,1,0
966,CSE,100,83,70,55,10,8,3,0,9,8,69.33333333333333,91.5,62.5,9.0,5.5,31.25,45,9.0,61.33333333333333,8.5,1,0,1,0
967,Civil,83,78,64,51,3,4,4,2,6,5,64.33333333333333,80.5,57.5,3.5,4.0,29.75,32,1.5,59.33333333333333,5.5,0,0,0,0
968,Pharmacy,76,76,92,88,1,2,3,8,6,10,85.33333333333333,76.0,90.0,1.5,2.5,49.0,-12,-6.5,75.33333333333333,8.0,0,1,0,0
969,Nursing,64,55,74,84,2,1,2,10,6,10,71.0,59.5,79.0,1.5,1.5,44.5,-20,-8.5,61.0,8.0,0,0,0,0
970,Civil,81,78,61,54,3,1,3,4,5,6,64.33333333333333,79.5,57.5,2.0,2.0,30.75,27,-2.0,58.33333333333333,5.5,0,0,0,0
971,Nursing,66,65,66,85,0,2,1,9,8,8,72.0,65.5,75.5,1.0,1.5,42.25,-19,-8.0,64.0,8.0,0,1,1,0
972,MBBS,73,87,94,98,0,3,2,10,5,10,93.0,80.0,96.0,1.5,2.5,53.0,-25,-8.5,83.0,7.5,0,1,0,0
973,BBA,67,61,58,64,4,4,4,7,10,9,61.0,64.0,61.0,4.0,4.0,34.0,3,-3.0,52.0,9.5,0,0,1,0
974,BBA,71,68,61,71,2,4,2,1,8,9,66.66666666666667,69.5,66.0,3.0,3.0,33.5,0,2.0,57.66666666666667,8.5,0,0,1,0
975,CSE,93,87,74,62,10,5,1,1,6,7,74.33333333333333,90.0,68.0,7.5,3.0,34.5,31,6.5,67.33333333333333,6.5,1,0,0,0
976,ECE,88,90,67,49,10,10,5,1,7,1,68.66666666666667,89.0,58.0,10.0,7.5,29.5,39,9.0,67.66666666666667,4.0,1,0,0,0
977,MBBS,74,81,94,96,0,1,1,10,9,7,90.33333333333333,77.5,95.0,0.5,1.0,52.5,-22,-9.5,83.33333333333333,8.0,0,1,0,0
978,MBBS,73,84,95,100,2,3,1,10,7,10,93.0,78.5,97.5,2.5,2.0,53.75,-27,-7.5,83.0,8.5,0,1,1,0
979,Nursing,68,54,66,85,1,5,2,7,6,9,68.33333333333333,61.0,75.5,3.0,3.5,41.25,-17,-4.0,59.33333333333333,7.5,0,0,0,0
980,ECE,85,89,61,50,7,10,4,0,8,7,66.66666666666667,87.0,55.5,8.5,7.0,27.75,35,8.5,59.66666666666667,7.5,0,0,0,0
981,ECE,86,94,52,54,5,10,4,0,5,6,66.66666666666667,90.0,53.0,7.5,7.0,26.5,32,7.5,60.66666666666667,5.5,0,0,0,0
982,CSE,96,92,66,68,10,2,3,1,9,6,75.33333333333333,94.0,67.0,6.0,2.5,34.0,28,5.0,69.33333333333333,7.5,1,0,0,0
983,BA English,53,63,61,66,0,2,2,5,10,8,63.333333333333336,58.0,63.5,1.0,2.0,34.25,-13,-4.0,55.333333333333336,9.0,0,0,1,0
984,EEE,93,93,54,53,7,9,4,1,5,2,66.66666666666667,93.0,53.5,8.0,6.5,27.25,40,7.0,64.66666666666667,3.5,0,0,0,0
985,BBA,75,60,60,62,10,7,4,1,8,8,60.666666666666664,67.5,61.0,8.5,5.5,31.0,13,7.5,52.666666666666664,8.0,0,0,1,0
986,CSE,96,91,70,47,10,8,1,1,7,3,69.33333333333333,93.5,58.5,9.0,4.5,29.75,49,8.0,66.33333333333333,5.0,1,0,0,0
987,BBA,72,64,50,58,6,5,1,0,7,9,57.333333333333336,68.0,54.0,5.5,3.0,27.0,14,5.5,48.333333333333336,8.0,0,0,1,0
988,BBA,78,58,63,64,4,5,3,0,7,8,61.666666666666664,68.0,63.5,4.5,4.0,31.75,14,4.5,53.666666666666664,7.5,0,0,1,0
989,ECE,90,95,59,48,5,10,10,2,3,2,67.33333333333333,92.5,53.5,7.5,10.0,27.75,42,5.5,65.33333333333333,2.5,0,0,0,1
990,BA English,54,57,58,66,5,1,1,3,8,10,60.333333333333336,55.5,62.0,3.0,1.0,32.5,-12,0.0,50.333333333333336,9.0,0,0,1,0
991,BCom,71,57,65,55,3,5,1,2,7,8,59.0,64.0,60.0,4.0,3.0,31.0,16,2.0,51.0,7.5,0,0,1,0
992,Nursing,71,67,78,88,1,3,1,7,8,8,77.66666666666667,69.0,83.0,2.0,2.0,45.0,-17,-5.0,69.66666666666667,8.0,0,0,1,0
993,CSE,95,89,61,53,10,3,2,1,6,5,67.66666666666667,92.0,57.0,6.5,2.5,29.0,42,5.5,62.66666666666667,5.5,1,0,0,0
994,EEE,91,92,60,50,7,10,3,2,2,3,67.33333333333333,91.5,55.0,8.5,6.5,28.5,41,6.5,64.33333333333333,2.5,0,0,0,0
995,BBA,68,61,58,60,3,6,6,3,5,8,59.666666666666664,64.5,59.0,4.5,6.0,31.0,8,1.5,51.666666666666664,6.5,0,0,0,0
996,Nursing,66,55,71,89,2,0,2,8,7,8,71.66666666666667,60.5,80.0,1.0,1.0,44.0,-23,-7.0,63.66666666666667,7.5,0,1,1,0
997,Civil,81,83,61,52,2,0,6,0,6,8,65.33333333333333,82.0,56.5,1.0,3.0,28.25,29,1.0,57.33333333333333,7.0,0,0,0,0
998,ECE,83,86,67,52,5,10,0,1,7,7,68.33333333333333,84.5,59.5,7.5,5.0,30.25,31,6.5,61.33333333333333,7.0,0,0,0,0
999,MBBS,77,85,96,97,3,0,0,10,8,6,92.66666666666667,81.0,96.5,1.5,0.0,53.25,-20,-8.5,86.66666666666667,7.0,0,1,0,0
1000,Mechanical,81,88,70,48,7,6,10,0,9,9,68.66666666666667,84.5,59.0,6.5,8.0,29.5,33,6.5,59.66666666666667,9.0,0,0,1,1
1001,EEE,92,97,59,44,4,10,8,2,7,6,66.66666666666667,94.5,51.5,7.0,9.0,26.75,48,5.0,60.66666666666667,6.5,0,0,0,1
1002,BCom,71,64,55,59,4,3,3,1,8,8,59.333333333333336,67.5,57.0,3.5,3.0,29.0,12,2.5,51.333333333333336,8.0,0,0,1,0
1003,BBA,70,66,62,60,4,5,2,1,9,9,62.666666666666664,68.0,61.0,4.5,3.5,31.0,10,3.5,53.666666666666664,9.0,0,0,1,0
1004,Mechanical,85,88,69,58,2,1,10,2,4,5,71.66666666666667,86.5,63.5,1.5,5.5,32.75,27,-0.5,66.66666666666667,4.5,0,0,0,1
1005,Pharmacy,70,81,96,91,3,2,4,10,6,6,89.33333333333333,75.5,93.5,2.5,3.0,51.75,-21,-7.5,83.33333333333333,6.0,0,1,0,0
1006,Pharmacy,73,75,96,87,2,1,2,6,9,4,86.0,74.0,91.5,1.5,1.5,48.75,-14,-4.5,82.0,6.5,0,0,0,0
1007,BA English,60,56,54,58,4,2,1,2,11,10,56.0,58.0,56.0,3.0,1.5,29.0,2,1.0,46.0,10.5,0,0,1,0
1008,Nursing,67,63,76,93,1,3,1,10,5,9,77.33333333333333,65.0,84.5,2.0,2.0,47.25,-26,-8.0,68.33333333333333,7.0,0,1,0,0
1009,Mechanical,84,93,77,67,2,4,10,2,8,3,79.0,88.5,72.0,3.0,7.0,37.0,17,1.0,76.0,5.5,0,0,0,1
1010,Civil,76,85,66,59,2,6,5,2,4,4,70.0,80.5,62.5,4.0,5.5,32.25,17,2.0,66.0,4.0,0,0,0,0
1011,Pharmacy,66,75,94,88,1,2,1,8,8,7,85.66666666666667,70.5,91.0,1.5,1.5,49.5,-22,-6.5,78.66666666666667,7.5,0,1,0,0
1012,BA English,59,64,54,65,7,3,1,4,9,10,61.0,61.5,59.5,5.0,2.0,31.75,-6,1.0,51.0,9.5,0,0,1,0
1013,CSE,97,90,66,49,10,5,1,2,8,5,68.33333333333333,93.5,57.5,7.5,3.0,29.75,48,5.5,63.33333333333333,6.5,1,0,0,0
1014,Pharmacy,76,69,93,91,3,0,2,9,2,9,84.33333333333333,72.5,92.0,1.5,1.0,50.5,-15,-7.5,75.33333333333333,5.5,0,1,0,0
1015,Mechanical,91,92,70,59,4,4,10,4,7,6,73.66666666666667,91.5,64.5,4.0,7.0,34.25,32,0.0,67.66666666666667,6.5,0,0,0,1
1016,Pharmacy,71,74,98,85,1,3,2,7,2,7,85.66666666666667,72.5,91.5,2.0,2.5,49.25,-14,-5.0,78.66666666666667,4.5,0,0,0,0
1017,Nursing,60,59,65,87,2,3,1,10,12,11,70.33333333333333,59.5,76.0,2.5,2.0,43.0,-27,-7.5,59.33333333333333,11.5,0,1,1,0
1018,Civil,85,78,58,53,3,0,9,2,7,9,63.0,81.5,55.5,1.5,4.5,28.75,32,-0.5,54.0,8.0,0,0,1,0
1019,BA English,65,59,54,68,4,3,1,4,12,9,60.333333333333336,62.0,61.0,3.5,2.0,32.5,-3,-0.5,51.333333333333336,10.5,0,0,1,0
1020,MBBS,71,80,90,100,3,4,0,10,11,8,90.0,75.5,95.0,3.5,2.0,52.5,-29,-6.5,82.0,9.5,0,1,1,0
1021,Civil,78,75,66,45,1,6,4,3,7,2,62.0,76.5,55.5,3.5,5.0,29.25,33,0.5,60.0,4.5,0,0,0,0
1022,Mechanical,82,90,70,61,1,7,10,3,3,6,73.66666666666667,86.0,65.5,4.0,8.5,34.25,21,1.0,67.66666666666667,4.5,0,0,0,1
1023,ECE,88,97,58,51,6,10,3,1,5,4,68.66666666666667,92.5,54.5,8.0,6.5,27.75,37,7.0,64.66666666666667,4.5,0,0,0,0
1024,BA English,65,55,63,59,1,1,3,1,8,8,59.0,60.0,61.0,1.0,2.0,31.0,6,0.0,51.0,8.0,0,0,1,0
1025,Civil,76,78,75,61,6,3,7,3,9,2,71.33333333333333,77.0,68.0,4.5,5.0,35.5,15,1.5,69.33333333333333,5.5,0,0,0,0
1026,Nursing,65,56,73,89,0,3,1,10,9,7,72.66666666666667,60.5,81.0,1.5,2.0,45.5,-24,-8.5,65.66666666666667,8.0,0,1,0,0
1027,BA English,64,65,61,62,3,2,2,0,9,11,62.666666666666664,64.5,61.5,2.5,2.0,30.75,2,2.5,51.666666666666664,10.0,0,0,1,0
1028,EEE,93,100,55,45,4,10,6,2,4,0,66.66666666666667,96.5,50.0,7.0,8.0,26.0,48,5.0,66.66666666666667,2.0,0,0,0,0
1029,Civil,81,75,67,56,5,5,6,1,5,5,66.0,78.0,61.5,5.0,5.5,31.25,25,4.0,61.0,5.0,0,0,0,0
1030,BCom,79,56,51,57,1,5,3,1,6,10,54.666666666666664,67.5,54.0,3.0,4.0,27.5,22,2.0,44.666666666666664,8.0,0,0,0,0
1031,EEE,89,99,63,53,2,9,3,0,4,3,71.66666666666667,94.0,58.0,5.5,6.0,29.0,36,5.5,68.66666666666667,3.5,0,0,0,0
1032,Pharmacy,71,77,94,85,3,6,1,10,7,7,85.33333333333333,74.0,89.5,4.5,3.5,49.75,-14,-5.5,78.33333333333333,7.0,0,1,0,0
1033,MBBS,74,83,97,97,2,1,2,10,6,7,92.33333333333333,78.5,97.0,1.5,1.5,53.5,-23,-8.5,85.33333333333333,6.5,0,1,0,0
1034,Civil,76,79,62,61,6,5,7,2,4,10,67.33333333333333,77.5,61.5,5.5,6.0,31.75,15,3.5,57.33333333333333,7.0,0,0,0,0
1035,Pharmacy,69,77,97,90,3,1,4,10,3,5,88.0,73.0,93.5,2.0,2.5,51.75,-21,-8.0,83.0,4.0,0,1,0,0
1036,BCom,80,61,64,64,2,2,2,1,7,10,63.0,70.5,64.0,2.0,2.0,32.5,16,1.0,53.0,8.5,0,0,1,0
1037,BBA,64,60,49,66,6,3,2,3,8,9,58.333333333333336,62.0,57.5,4.5,2.5,30.25,-2,1.5,49.333333333333336,8.5,0,0,1,0
1038,BBA,74,54,72,64,1,3,5,5,5,10,63.333333333333336,64.0,68.0,2.0,4.0,36.5,10,-3.0,53.333333333333336,7.5,0,0,0,0
1039,BA English,53,57,61,67,1,1,1,3,10,11,61.666666666666664,55.0,64.0,1.0,1.0,33.5,-14,-2.0,50.666666666666664,10.5,0,0,1,0
1040,BCom,69,59,51,59,6,3,1,2,5,9,56.333333333333336,64.0,55.0,4.5,2.0,28.5,10,2.5,47.333333333333336,7.0,0,0,0,0
1041,MBBS,82,77,90,94,2,2,1,10,4,4,87.0,79.5,92.0,2.0,1.5,51.0,-12,-8.0,83.0,4.0,0,1,0,0
1042,CSE,96,86,66,49,10,8,2,2,6,5,67.0,91.0,57.5,9.0,5.0,29.75,47,7.0,62.0,5.5,1,0,0,0
1043,MBBS,72,77,91,97,3,3,2,10,8,7,88.33333333333333,74.5,94.0,3.0,2.5,52.0,-25,-7.0,81.33333333333333,7.5,0,1,0,0
1044,BCom,78,59,55,62,0,3,0,1,8,9,58.666666666666664,68.5,58.5,1.5,1.5,29.75,16,0.5,49.666666666666664,8.5,0,0,1,0
1045,Civil,84,84,72,56,0,4,8,2,9,8,70.66666666666667,84.0,64.0,2.0,6.0,33.0,28,0.0,62.66666666666667,8.5,0,0,1,0
1046,BBA,78,59,59,55,4,7,5,5,9,9,57.666666666666664,68.5,57.0,5.5,6.0,31.0,23,0.5,48.666666666666664,9.0,0,0,1,0
1047,CSE,95,92,67,54,10,2,2,2,3,7,71.0,93.5,60.5,6.0,2.0,31.25,41,4.0,64.0,5.0,1,0,0,0
1048,CSE,100,90,64,62,10,5,1,1,5,5,72.0,95.0,63.0,7.5,3.0,32.0,38,6.5,67.0,5.0,1,0,0,0
1049,Pharmacy,76,74,95,93,3,3,3,8,6,7,87.33333333333333,75.0,94.0,3.0,3.0,51.0,-17,-5.0,80.33333333333333,6.5,0,1,0,0
1050,BCom,79,60,58,66,7,3,0,0,10,8,61.333333333333336,69.5,62.0,5.0,1.5,31.0,13,5.0,53.333333333333336,9.0,0,0,1,0
